Tipo Test,Traffico,RTT
Dim payload: 1024,5M,0.020337343215942383
Dim payload: 8,5M,0.018615007400512695
Dim payload: 16,5M,0.02029275894165039
Dim payload: 32,5M,0.010076761245727539
Dim payload: 64,5M,0.019360780715942383
Dim payload: 128,5M,0.019747018814086914
Dim payload: 256,5M,0.020785093307495117
Dim payload: 512,5M,0.018750667572021484
Dim payload: 1024,5M,0.014966726303100586
Dim payload: 8,5M,0.014840126037597656
Dim payload: 16,5M,0.010300636291503906
Dim payload: 32,5M,0.01986384391784668
Dim payload: 64,5M,0.011809587478637695
Dim payload: 128,5M,0.017855405807495117
Dim payload: 256,5M,0.019659042358398438
Dim payload: 512,5M,0.019448518753051758
Dim payload: 1024,5M,0.014720439910888672
Dim payload: 8,5M,0.015385150909423828
Dim payload: 16,5M,0.0192410945892334
Dim payload: 32,5M,0.01083230972290039
Dim payload: 64,5M,0.018972396850585938
Dim payload: 128,5M,0.019934892654418945
Dim payload: 256,5M,0.020183324813842773
Dim payload: 512,5M,0.01938152313232422
Dim payload: 1024,5M,0.020208120346069336
Dim payload: 8,5M,0.01894092559814453
Dim payload: 16,5M,0.011081218719482422
Dim payload: 32,5M,0.018819808959960938
Dim payload: 64,5M,0.010652542114257812
Dim payload: 128,5M,0.01924419403076172
Dim payload: 256,5M,0.020394086837768555
Dim payload: 512,5M,0.01869034767150879
Dim payload: 1024,5M,0.020282745361328125
Dim payload: 8,5M,0.018971681594848633
Dim payload: 16,5M,0.01971435546875
Dim payload: 32,5M,0.011731147766113281
Dim payload: 64,5M,0.016881942749023438
Dim payload: 128,5M,0.010891914367675781
Dim payload: 256,5M,0.01931023597717285
Dim payload: 512,5M,0.019356489181518555
Dim payload: 1024,5M,0.015278816223144531
Dim payload: 8,5M,0.015118598937988281
Dim payload: 16,5M,0.0190889835357666
Dim payload: 32,5M,0.010582923889160156
Dim payload: 64,5M,0.019252538681030273
Dim payload: 128,5M,0.010697603225708008
Dim payload: 256,5M,0.019465208053588867
Dim payload: 512,5M,0.014497756958007812
Dim payload: 1024,5M,0.019739389419555664
Dim payload: 8,5M,0.015255451202392578
Dim payload: 16,5M,0.019798994064331055
Dim payload: 32,5M,0.010586261749267578
Dim payload: 64,5M,0.018588542938232422
Dim payload: 128,5M,0.019670963287353516
Dim payload: 256,5M,0.011117935180664062
Dim payload: 512,5M,0.018712520599365234
Dim payload: 1024,5M,0.014988422393798828
Dim payload: 8,5M,0.015114784240722656
Dim payload: 16,5M,0.019445419311523438
Dim payload: 32,5M,0.020415782928466797
Dim payload: 64,5M,0.010532140731811523
Dim payload: 128,5M,0.018738508224487305
Dim payload: 256,5M,0.020470857620239258
Dim payload: 512,5M,0.019451379776000977
Dim payload: 1024,5M,0.020122289657592773
Dim payload: 8,5M,0.019397974014282227
Dim payload: 16,5M,0.010176658630371094
Dim payload: 32,5M,0.010127544403076172
Dim payload: 64,5M,0.019069433212280273
Dim payload: 128,5M,0.019937753677368164
Dim payload: 256,5M,0.020151853561401367
Dim payload: 512,5M,0.019160032272338867
Dim payload: 1024,5M,0.014933109283447266
Dim payload: 8,5M,0.015223026275634766
Dim payload: 16,5M,0.01964282989501953
Dim payload: 32,5M,0.019735097885131836
Dim payload: 64,5M,0.011711359024047852
Dim payload: 128,5M,0.01752448081970215
Dim payload: 256,5M,0.02066326141357422
Dim payload: 512,5M,0.01909804344177246
Dim payload: 1024,5M,0.020328521728515625
Dim payload: 8,5M,0.020091772079467773
Dim payload: 16,5M,0.02021336555480957
Dim payload: 32,5M,0.01922297477722168
Dim payload: 64,5M,0.019747018814086914
Dim payload: 128,5M,0.019443273544311523
Dim payload: 256,5M,0.01516413688659668
Dim payload: 512,5M,0.019521713256835938
Dim payload: 1024,5M,0.019679784774780273
Dim payload: 8,5M,0.015421152114868164
Dim payload: 16,5M,0.019163131713867188
Dim payload: 32,5M,0.011181831359863281
Dim payload: 64,5M,0.019076108932495117
Dim payload: 128,5M,0.019068479537963867
Dim payload: 256,5M,0.014653444290161133
Dim payload: 512,5M,0.019994735717773438
Dim payload: 1024,5M,0.019906044006347656
Dim payload: 8,5M,0.015605688095092773
Dim payload: 16,5M,0.019125699996948242
Dim payload: 32,5M,0.010205984115600586
Dim payload: 64,5M,0.019376754760742188
Dim payload: 128,5M,0.010303497314453125
Dim payload: 256,5M,0.01999044418334961
Dim payload: 512,5M,0.019419193267822266
Dim payload: 1024,5M,0.014834880828857422
Dim payload: 8,5M,0.015046358108520508
Dim payload: 16,5M,0.01006007194519043
Dim payload: 32,5M,0.01983475685119629
Dim payload: 64,5M,0.01895880699157715
Dim payload: 128,5M,0.01030421257019043
Dim payload: 256,5M,0.019890546798706055
Dim payload: 512,5M,0.01947021484375
Dim payload: 1024,5M,0.019982099533081055
Dim payload: 8,5M,0.010019302368164062
Dim payload: 16,5M,0.018985509872436523
Dim payload: 32,5M,0.010437726974487305
Dim payload: 64,5M,0.019361495971679688
Dim payload: 128,5M,0.010457038879394531
Dim payload: 256,5M,0.019710063934326172
Dim payload: 512,5M,0.019192934036254883
Dim payload: 1024,5M,0.015369653701782227
Dim payload: 8,5M,0.014810562133789062
Dim payload: 16,5M,0.019819259643554688
Dim payload: 32,5M,0.010748863220214844
Dim payload: 64,5M,0.01854991912841797
Dim payload: 128,5M,0.02027726173400879
Dim payload: 256,5M,0.019721031188964844
Dim payload: 512,5M,0.019374370574951172
Dim payload: 1024,5M,0.020681142807006836
Dim payload: 8,5M,0.0188443660736084
Dim payload: 16,5M,0.010446548461914062
Dim payload: 32,5M,0.019436359405517578
Dim payload: 64,5M,0.019823074340820312
Dim payload: 128,5M,0.010520219802856445
Dim payload: 256,5M,0.019129514694213867
Dim payload: 512,5M,0.020035505294799805
Dim payload: 1024,5M,0.02030467987060547
Dim payload: 8,5M,0.019110679626464844
Dim payload: 16,5M,0.01967930793762207
Dim payload: 32,5M,0.02032637596130371
Dim payload: 64,5M,0.01921868324279785
Dim payload: 128,5M,0.010298013687133789
Dim payload: 256,5M,0.014641284942626953
Dim payload: 512,5M,0.01952362060546875
Dim payload: 1024,5M,0.019949913024902344
Dim payload: 8,5M,0.015193939208984375
Dim payload: 16,5M,0.019311904907226562
Dim payload: 32,5M,0.01985645294189453
Dim payload: 64,5M,0.019790172576904297
Dim payload: 128,5M,0.01036977767944336
Dim payload: 256,5M,0.019638538360595703
Dim payload: 512,5M,0.015114784240722656
Dim payload: 1024,5M,0.019453763961791992
Dim payload: 8,5M,0.015476703643798828
Dim payload: 16,5M,0.019527673721313477
Dim payload: 32,5M,0.010340213775634766
Dim payload: 64,5M,0.01881241798400879
Dim payload: 128,5M,0.010825395584106445
Dim payload: 256,5M,0.019240140914916992
Dim payload: 512,5M,0.019396305084228516
Dim payload: 1024,5M,0.02038860321044922
Dim payload: 8,5M,0.01969456672668457
Dim payload: 16,5M,0.010679006576538086
Dim payload: 32,5M,0.018801212310791016
Dim payload: 64,5M,0.010828733444213867
Dim payload: 128,5M,0.018694400787353516
Dim payload: 256,5M,0.010977983474731445
Dim payload: 512,5M,0.018695831298828125
Dim payload: 1024,5M,0.020751953125
Dim payload: 8,5M,0.01892375946044922
Dim payload: 16,5M,0.01994180679321289
Dim payload: 32,5M,0.01951122283935547
Dim payload: 64,5M,0.01946425437927246
Dim payload: 128,5M,0.010358572006225586
Dim payload: 256,5M,0.019817352294921875
Dim payload: 512,5M,0.01385951042175293
Dim payload: 1024,5M,0.015603065490722656
Dim payload: 8,5M,0.019120454788208008
Dim payload: 16,5M,0.01074981689453125
Dim payload: 32,5M,0.019501447677612305
Dim payload: 64,5M,0.010511159896850586
Dim payload: 128,5M,0.0186154842376709
Dim payload: 256,5M,0.010719776153564453
Dim payload: 512,5M,0.01938033103942871
Dim payload: 1024,5M,0.0205686092376709
Dim payload: 8,5M,0.01884627342224121
Dim payload: 16,5M,0.011028528213500977
Dim payload: 32,5M,0.01906609535217285
Dim payload: 64,5M,0.019437551498413086
Dim payload: 128,5M,0.019901037216186523
Dim payload: 256,5M,0.02029275894165039
Dim payload: 512,5M,0.014607429504394531
Dim payload: 1024,5M,0.019771575927734375
Dim payload: 8,5M,0.015184402465820312
Dim payload: 16,5M,0.01922440528869629
Dim payload: 32,5M,0.010631799697875977
Dim payload: 64,5M,0.01891016960144043
Dim payload: 128,5M,0.010490179061889648
Dim payload: 256,5M,0.019884586334228516
Dim payload: 512,5M,0.019338369369506836
Dim payload: 1024,5M,0.020133018493652344
Dim payload: 8,5M,0.01924276351928711
Dim payload: 16,5M,0.010401248931884766
Dim payload: 32,5M,0.019723892211914062
Dim payload: 64,5M,0.009955406188964844
Dim payload: 128,5M,0.019249916076660156
Dim payload: 256,5M,0.011053085327148438
Dim payload: 512,5M,0.018644332885742188
Dim payload: 1024,5M,0.020360231399536133
Dim payload: 8,5M,0.010411262512207031
Dim payload: 16,5M,0.01884746551513672
Dim payload: 32,5M,0.010853052139282227
Dim payload: 64,5M,0.01871633529663086
Dim payload: 128,5M,0.019860029220581055
Dim payload: 256,5M,0.014791011810302734
Dim payload: 512,5M,0.02000117301940918
Dim payload: 1024,5M,0.020429611206054688
Dim payload: 8,5M,0.014600038528442383
Dim payload: 16,5M,0.019900798797607422
Dim payload: 32,5M,0.019997119903564453
Dim payload: 64,5M,0.01895618438720703
Dim payload: 128,5M,0.010429859161376953
Dim payload: 256,5M,0.019339323043823242
Dim payload: 512,5M,0.014806747436523438
Dim payload: 1024,5M,0.019823312759399414
Dim payload: 8,5M,0.01534128189086914
Dim payload: 16,5M,0.01927661895751953
Dim payload: 32,5M,0.020258188247680664
Dim payload: 64,5M,0.019472360610961914
Dim payload: 128,5M,0.020324230194091797
Dim payload: 256,5M,0.02026653289794922
Dim payload: 512,5M,0.018941402435302734
Dim payload: 1024,5M,0.014879465103149414
Dim payload: 8,5M,0.014868974685668945
Dim payload: 16,5M,0.010930776596069336
Dim payload: 32,5M,0.019192934036254883
Dim payload: 64,5M,0.019388675689697266
Dim payload: 128,5M,0.01960921287536621
Dim payload: 256,5M,0.02024078369140625
Dim payload: 512,5M,0.01948714256286621
Dim payload: 1024,5M,0.020263195037841797
Dim payload: 8,5M,0.0191800594329834
Dim payload: 16,5M,0.019462108612060547
Dim payload: 32,5M,0.011699676513671875
Dim payload: 64,5M,0.017870664596557617
Dim payload: 128,5M,0.010572671890258789
Dim payload: 256,5M,0.0197751522064209
Dim payload: 512,5M,0.01977396011352539
Dim payload: 1024,5M,0.01963186264038086
Dim payload: 8,5M,0.019332408905029297
Dim payload: 16,5M,0.010553598403930664
Dim payload: 32,5M,0.019565343856811523
Dim payload: 64,5M,0.019196510314941406
Dim payload: 128,5M,0.019851207733154297
Dim payload: 256,5M,0.010805130004882812
Dim payload: 512,5M,0.01894354820251465
Dim payload: 1024,5M,0.02028059959411621
Dim payload: 8,5M,0.010006904602050781
Dim payload: 16,5M,0.019987106323242188
Dim payload: 32,5M,0.01960301399230957
Dim payload: 64,5M,0.0198822021484375
Dim payload: 128,5M,0.011475324630737305
Dim payload: 256,5M,0.018616676330566406
Dim payload: 512,5M,0.019108295440673828
Dim payload: 1024,5M,0.01961374282836914
Dim payload: 8,5M,0.01038050651550293
Dim payload: 16,5M,0.019259929656982422
Dim payload: 32,5M,0.019971132278442383
Dim payload: 64,5M,0.01908135414123535
Dim payload: 128,5M,0.010450363159179688
Dim payload: 256,5M,0.0196073055267334
Dim payload: 512,5M,0.019404172897338867
Dim payload: 1024,5M,0.014845132827758789
Dim payload: 8,5M,0.015574932098388672
Dim payload: 16,5M,0.019254684448242188
Dim payload: 32,5M,0.010100364685058594
Dim payload: 64,5M,0.010342836380004883
Dim payload: 128,5M,0.01880621910095215
Dim payload: 256,5M,0.020467519760131836
Dim payload: 512,5M,0.01909613609313965
Dim payload: 1024,5M,0.020726442337036133
Dim payload: 8,5M,0.018924236297607422
Dim payload: 16,5M,0.010926008224487305
Dim payload: 32,5M,0.01927661895751953
Dim payload: 64,5M,0.01936197280883789
Dim payload: 128,5M,0.01983642578125
Dim payload: 256,5M,0.014926433563232422
Dim payload: 512,5M,0.0246431827545166
Dim payload: 1024,5M,0.02036905288696289
Dim payload: 8,5M,0.019303083419799805
Dim payload: 16,5M,0.010566949844360352
Dim payload: 32,5M,0.019070148468017578
Dim payload: 64,5M,0.01956343650817871
Dim payload: 128,5M,0.019676685333251953
Dim payload: 256,5M,0.01084446907043457
Dim payload: 512,5M,0.018774747848510742
Dim payload: 1024,5M,0.015156030654907227
Dim payload: 8,5M,0.015252828598022461
Dim payload: 16,5M,0.019861459732055664
Dim payload: 32,5M,0.019823789596557617
Dim payload: 64,5M,0.01940464973449707
Dim payload: 128,5M,0.020350217819213867
Dim payload: 256,5M,0.019743680953979492
Dim payload: 512,5M,0.01975250244140625
Dim payload: 1024,5M,0.020390748977661133
Dim payload: 8,5M,0.019949913024902344
Dim payload: 16,5M,0.018894195556640625
Dim payload: 32,5M,0.020066261291503906
Dim payload: 64,5M,0.01934361457824707
Dim payload: 128,5M,0.019629955291748047
Dim payload: 256,5M,0.01948833465576172
Dim payload: 512,5M,0.019137859344482422
Dim payload: 1024,5M,0.01457834243774414
UDP,5M,0.017441272735595703
UDP,5M,0.019005775451660156
UDP,5M,0.010404348373413086
UDP,5M,0.019183635711669922
UDP,5M,0.019646406173706055
UDP,5M,0.01079249382019043
UDP,5M,0.019194364547729492
UDP,5M,0.019884586334228516
UDP,5M,0.019555330276489258
UDP,5M,0.019919872283935547
UDP,5M,0.02076411247253418
UDP,5M,0.01895451545715332
UDP,5M,0.010222911834716797
UDP,5M,0.011764287948608398
UDP,5M,0.017751216888427734
UDP,5M,0.019794225692749023
UDP,5M,0.01984882354736328
UDP,5M,0.010555505752563477
UDP,5M,0.01862335205078125
UDP,5M,0.020255088806152344
UDP,5M,0.019397497177124023
UDP,5M,0.011059045791625977
UDP,5M,0.01891493797302246
UDP,5M,0.019968748092651367
UDP,5M,0.011283636093139648
UDP,5M,0.018440961837768555
UDP,5M,0.019450664520263672
UDP,5M,0.019819021224975586
UDP,5M,0.011387348175048828
UDP,5M,0.018744945526123047
UDP,5M,0.010151863098144531
UDP,5M,0.01925349235534668
UDP,5M,0.019730806350708008
UDP,5M,0.010514259338378906
UDP,5M,0.010653018951416016
UDP,5M,0.019038915634155273
UDP,5M,0.01996135711669922
UDP,5M,0.019290685653686523
UDP,5M,0.020054340362548828
UDP,5M,0.019582509994506836
UDP,5M,0.01954174041748047
UDP,5M,0.01989912986755371
UDP,5M,0.010720491409301758
UDP,5M,0.011713504791259766
UDP,5M,0.0177609920501709
UDP,5M,0.018838167190551758
UDP,5M,0.020192861557006836
UDP,5M,0.01952219009399414
UDP,5M,0.010182380676269531
UDP,5M,0.01948261260986328
UDP,5M,0.010326623916625977
UDP,5M,0.010576486587524414
UDP,5M,0.018527984619140625
UDP,5M,0.020051240921020508
UDP,5M,0.010560035705566406
UDP,5M,0.019344806671142578
UDP,5M,0.01945948600769043
UDP,5M,0.010170459747314453
UDP,5M,0.0199432373046875
UDP,5M,0.019766807556152344
UDP,5M,0.010814428329467773
UDP,5M,0.01838088035583496
UDP,5M,0.020879268646240234
UDP,5M,0.01946425437927246
UDP,5M,0.01946091651916504
UDP,5M,0.019377708435058594
UDP,5M,0.010390043258666992
UDP,5M,0.019475936889648438
UDP,5M,0.019960403442382812
UDP,5M,0.020093441009521484
UDP,5M,0.01978325843811035
UDP,5M,0.010246992111206055
UDP,5M,0.019719362258911133
UDP,5M,0.020359516143798828
UDP,5M,0.019167184829711914
UDP,5M,0.01949787139892578
UDP,5M,0.01976180076599121
UDP,5M,0.010789155960083008
UDP,5M,0.019025802612304688
UDP,5M,0.020121097564697266
UDP,5M,0.019872188568115234
UDP,5M,0.019715309143066406
UDP,5M,0.01982259750366211
UDP,5M,0.010416269302368164
UDP,5M,0.019311904907226562
UDP,5M,0.019886255264282227
UDP,5M,0.010303497314453125
UDP,5M,0.019090890884399414
UDP,5M,0.01906418800354004
UDP,5M,0.01065373420715332
UDP,5M,0.019650936126708984
UDP,5M,0.0193483829498291
UDP,5M,0.011094808578491211
UDP,5M,0.01852703094482422
UDP,5M,0.019978046417236328
UDP,5M,0.010396242141723633
UDP,5M,0.01032114028930664
UDP,5M,0.018874645233154297
UDP,5M,0.01977849006652832
UDP,5M,0.010971784591674805
echo,10M,0.012415885925292969
echo,10M,0.01732468605041504
echo,10M,0.01945328712463379
echo,10M,0.010122299194335938
echo,10M,0.01033329963684082
echo,10M,0.01917719841003418
echo,10M,0.020125150680541992
echo,10M,0.01997542381286621
echo,10M,0.019525527954101562
echo,10M,0.02059006690979004
echo,10M,0.019372224807739258
echo,10M,0.01988530158996582
echo,10M,0.020022153854370117
echo,10M,0.019457578659057617
echo,10M,0.01004791259765625
echo,10M,0.018807411193847656
echo,10M,0.010709047317504883
echo,10M,0.019948959350585938
echo,10M,0.019479990005493164
echo,10M,0.010708332061767578
echo,10M,0.018654823303222656
echo,10M,0.010727405548095703
echo,10M,0.019509077072143555
echo,10M,0.01988506317138672
echo,10M,0.020205974578857422
echo,10M,0.019481658935546875
echo,10M,0.01990365982055664
echo,10M,0.019985437393188477
echo,10M,0.009979724884033203
echo,10M,0.01897907257080078
echo,10M,0.010969161987304688
echo,10M,0.01941657066345215
echo,10M,0.010660886764526367
echo,10M,0.018529653549194336
echo,10M,0.01979517936706543
echo,10M,0.010892629623413086
echo,10M,0.019988536834716797
echo,10M,0.019227027893066406
echo,10M,0.01992034912109375
echo,10M,0.020032167434692383
echo,10M,0.020064592361450195
echo,10M,0.019565105438232422
echo,10M,0.019788265228271484
echo,10M,0.019882917404174805
echo,10M,0.011004447937011719
echo,10M,0.0189058780670166
echo,10M,0.019011735916137695
echo,10M,0.010779857635498047
echo,10M,0.018941402435302734
echo,10M,0.020296096801757812
echo,10M,0.020107746124267578
echo,10M,0.01960611343383789
echo,10M,0.012157440185546875
echo,10M,0.016937971115112305
echo,10M,0.020166635513305664
echo,10M,0.019730806350708008
echo,10M,0.010619640350341797
echo,10M,0.0191800594329834
echo,10M,0.011285066604614258
echo,10M,0.01877117156982422
echo,10M,0.02001190185546875
echo,10M,0.01909804344177246
echo,10M,0.019978761672973633
echo,10M,0.00995326042175293
echo,10M,0.01983046531677246
echo,10M,0.011086463928222656
echo,10M,0.019359588623046875
echo,10M,0.018787145614624023
echo,10M,0.01924443244934082
echo,10M,0.019571542739868164
echo,10M,0.01111602783203125
echo,10M,0.019130229949951172
echo,10M,0.020005226135253906
echo,10M,0.019794702529907227
echo,10M,0.01995992660522461
echo,10M,0.01977396011352539
echo,10M,0.01980280876159668
echo,10M,0.010786771774291992
echo,10M,0.018431425094604492
echo,10M,0.01064920425415039
echo,10M,0.01947784423828125
echo,10M,0.010395526885986328
echo,10M,0.011561393737792969
echo,10M,0.017769813537597656
echo,10M,0.019716739654541016
echo,10M,0.0205228328704834
echo,10M,0.019767284393310547
echo,10M,0.023141145706176758
echo,10M,0.015597820281982422
echo,10M,0.0198819637298584
echo,10M,0.01040029525756836
echo,10M,0.0188601016998291
echo,10M,0.010881662368774414
echo,10M,0.01943492889404297
echo,10M,0.010712862014770508
echo,10M,0.01847529411315918
echo,10M,0.010949134826660156
echo,10M,0.019838571548461914
echo,10M,0.0196533203125
echo,10M,0.019298553466796875
ping,10M,10.7
ping,10M,13.4
ping,10M,13.9
ping,10M,14.4
ping,10M,14.6
ping,10M,14.3
ping,10M,14.7
ping,10M,13.5
ping,10M,14.7
ping,10M,15.2
ping,10M,14.7
ping,10M,13.9
ping,10M,14.4
ping,10M,14.6
ping,10M,15.0
ping,10M,14.6
ping,10M,14.1
ping,10M,15.1
ping,10M,14.5
ping,10M,14.9
ping,10M,14.6
ping,10M,13.9
ping,10M,14.7
ping,10M,15.0
ping,10M,14.6
ping,10M,14.8
ping,10M,14.2
ping,10M,15.7
ping,10M,16.2
ping,10M,15.5
ping,10M,16.2
ping,10M,15.6
ping,10M,16.1
ping,10M,15.7
ping,10M,15.8
ping,10M,15.6
ping,10M,15.7
ping,10M,15.7
ping,10M,14.8
ping,10M,15.9
ping,10M,16.0
ping,10M,15.1
ping,10M,16.0
ping,10M,15.7
ping,10M,15.8
ping,10M,15.7
ping,10M,15.1
ping,10M,15.7
ping,10M,16.0
ping,10M,16.0
ping,10M,265
ping,10M,17.8
ping,10M,15.4
ping,10M,15.6
ping,10M,15.9
ping,10M,16.1
ping,10M,15.7
ping,10M,15.3
ping,10M,16.2
ping,10M,15.4
ping,10M,15.6
ping,10M,15.5
ping,10M,15.9
ping,10M,15.9
ping,10M,15.8
ping,10M,15.8
ping,10M,13.9
ping,10M,15.3
ping,10M,14.6
ping,10M,14.6
ping,10M,15.4
ping,10M,15.5
ping,10M,16.0
ping,10M,15.9
ping,10M,15.6
ping,10M,17.5
ping,10M,15.3
ping,10M,15.7
ping,10M,15.8
ping,10M,15.4
ping,10M,15.9
ping,10M,15.7
ping,10M,15.5
ping,10M,15.8
ping,10M,16.4
ping,10M,16.0
ping,10M,14.8
ping,10M,15.9
ping,10M,15.2
ping,10M,16.2
ping,10M,15.5
ping,10M,15.5
ping,10M,15.7
ping,10M,16.0
ping,10M,15.8
ping,10M,16.2
ping,10M,15.6
ping,10M,15.3
ping,10M,15.8
ping,10M,15.5
Dim payload: 8,10M,0.015885114669799805
Dim payload: 16,10M,0.013700246810913086
Dim payload: 32,10M,0.02027106285095215
Dim payload: 64,10M,0.01914381980895996
Dim payload: 128,10M,0.01932811737060547
Dim payload: 256,10M,0.020769119262695312
Dim payload: 512,10M,0.01930403709411621
Dim payload: 1024,10M,0.01516270637512207
Dim payload: 8,10M,0.014573812484741211
Dim payload: 16,10M,0.010240316390991211
Dim payload: 32,10M,0.019514799118041992
Dim payload: 64,10M,0.010293245315551758
Dim payload: 128,10M,0.01906561851501465
Dim payload: 256,10M,0.015199661254882812
Dim payload: 512,10M,0.02444314956665039
Dim payload: 1024,10M,0.015099763870239258
Dim payload: 8,10M,0.015084028244018555
Dim payload: 16,10M,0.010695457458496094
Dim payload: 32,10M,0.019267559051513672
Dim payload: 64,10M,0.01914238929748535
Dim payload: 128,10M,0.010712146759033203
Dim payload: 256,10M,0.019613265991210938
Dim payload: 512,10M,0.019368410110473633
Dim payload: 1024,10M,0.015026330947875977
Dim payload: 8,10M,0.015076875686645508
Dim payload: 16,10M,0.010479211807250977
Dim payload: 32,10M,0.019733428955078125
Dim payload: 64,10M,0.018904924392700195
Dim payload: 128,10M,0.02006363868713379
Dim payload: 256,10M,0.020299434661865234
Dim payload: 512,10M,0.01947641372680664
Dim payload: 1024,10M,0.020382404327392578
Dim payload: 8,10M,0.018793821334838867
Dim payload: 16,10M,0.010768890380859375
Dim payload: 32,10M,0.019522666931152344
Dim payload: 64,10M,0.019675254821777344
Dim payload: 128,10M,0.019548416137695312
Dim payload: 256,10M,0.010741472244262695
Dim payload: 512,10M,0.019112348556518555
Dim payload: 1024,10M,0.020418882369995117
Dim payload: 8,10M,0.019635915756225586
Dim payload: 16,10M,0.019980430603027344
Dim payload: 32,10M,0.01984858512878418
Dim payload: 64,10M,0.019300222396850586
Dim payload: 128,10M,0.010896921157836914
Dim payload: 256,10M,0.018841266632080078
Dim payload: 512,10M,0.01970958709716797
Dim payload: 1024,10M,0.02033209800720215
Dim payload: 8,10M,0.018832683563232422
Dim payload: 16,10M,0.01027989387512207
Dim payload: 32,10M,0.01948714256286621
Dim payload: 64,10M,0.01961994171142578
Dim payload: 128,10M,0.010846853256225586
Dim payload: 256,10M,0.01951432228088379
Dim payload: 512,10M,0.018952608108520508
Dim payload: 1024,10M,0.014943361282348633
Dim payload: 8,10M,0.01506662368774414
Dim payload: 16,10M,0.020554304122924805
Dim payload: 32,10M,0.019852876663208008
Dim payload: 64,10M,0.018970966339111328
Dim payload: 128,10M,0.02002429962158203
Dim payload: 256,10M,0.01465916633605957
Dim payload: 512,10M,0.01955866813659668
Dim payload: 1024,10M,0.01983785629272461
Dim payload: 8,10M,0.015392065048217773
Dim payload: 16,10M,0.019697189331054688
Dim payload: 32,10M,0.020055294036865234
Dim payload: 64,10M,0.019350290298461914
Dim payload: 128,10M,0.01981663703918457
Dim payload: 256,10M,0.020380020141601562
Dim payload: 512,10M,0.019434452056884766
Dim payload: 1024,10M,0.015056610107421875
Dim payload: 8,10M,0.014710664749145508
Dim payload: 16,10M,0.02039504051208496
Dim payload: 32,10M,0.019356727600097656
Dim payload: 64,10M,0.010155200958251953
Dim payload: 128,10M,0.01891326904296875
Dim payload: 256,10M,0.011232376098632812
Dim payload: 512,10M,0.01882338523864746
Dim payload: 1024,10M,0.01447606086730957
Dim payload: 8,10M,0.015270471572875977
Dim payload: 16,10M,0.019349098205566406
Dim payload: 32,10M,0.01047968864440918
Dim payload: 64,10M,0.010076284408569336
Dim payload: 128,10M,0.01904582977294922
Dim payload: 256,10M,0.020590543746948242
Dim payload: 512,10M,0.01914191246032715
Dim payload: 1024,10M,0.014859437942504883
Dim payload: 8,10M,0.01541447639465332
Dim payload: 16,10M,0.019751548767089844
Dim payload: 32,10M,0.02004098892211914
Dim payload: 64,10M,0.010227680206298828
Dim payload: 128,10M,0.01896047592163086
Dim payload: 256,10M,0.011006355285644531
Dim payload: 512,10M,0.018989086151123047
Dim payload: 1024,10M,0.019977331161499023
Dim payload: 8,10M,0.019295930862426758
Dim payload: 16,10M,0.01092386245727539
Dim payload: 32,10M,0.019239187240600586
Dim payload: 64,10M,0.019844770431518555
Dim payload: 128,10M,0.019665956497192383
Dim payload: 256,10M,0.02006816864013672
Dim payload: 512,10M,0.01943039894104004
Dim payload: 1024,10M,0.014835596084594727
Dim payload: 8,10M,0.01515817642211914
Dim payload: 16,10M,0.020059585571289062
Dim payload: 32,10M,0.010275125503540039
Dim payload: 64,10M,0.018954038619995117
Dim payload: 128,10M,0.010653018951416016
Dim payload: 256,10M,0.01965045928955078
Dim payload: 512,10M,0.019138097763061523
Dim payload: 1024,10M,0.0152740478515625
Dim payload: 8,10M,0.015126705169677734
Dim payload: 16,10M,0.019309282302856445
Dim payload: 32,10M,0.024646520614624023
Dim payload: 64,10M,0.01530003547668457
Dim payload: 128,10M,0.019638776779174805
Dim payload: 256,10M,0.020441770553588867
Dim payload: 512,10M,0.01883673667907715
Dim payload: 1024,10M,0.020291566848754883
Dim payload: 8,10M,0.019344091415405273
Dim payload: 16,10M,0.019961118698120117
Dim payload: 32,10M,0.02062678337097168
Dim payload: 64,10M,0.01909041404724121
Dim payload: 128,10M,0.020072460174560547
Dim payload: 256,10M,0.02006244659423828
Dim payload: 512,10M,0.019268512725830078
Dim payload: 1024,10M,0.015616178512573242
Dim payload: 8,10M,0.014314413070678711
Dim payload: 16,10M,0.020007848739624023
Dim payload: 32,10M,0.019922256469726562
Dim payload: 64,10M,0.010168790817260742
Dim payload: 128,10M,0.01888871192932129
Dim payload: 256,10M,0.010781049728393555
Dim payload: 512,10M,0.019059181213378906
Dim payload: 1024,10M,0.0147552490234375
Dim payload: 8,10M,0.015237569808959961
Dim payload: 16,10M,0.019410133361816406
Dim payload: 32,10M,0.010257720947265625
Dim payload: 64,10M,0.019881010055541992
Dim payload: 128,10M,0.01981663703918457
Dim payload: 256,10M,0.01977705955505371
Dim payload: 512,10M,0.019197702407836914
Dim payload: 1024,10M,0.01448202133178711
Dim payload: 8,10M,0.015180826187133789
Dim payload: 16,10M,0.01928853988647461
Dim payload: 32,10M,0.011178731918334961
Dim payload: 64,10M,0.018669843673706055
Dim payload: 128,10M,0.010881900787353516
Dim payload: 256,10M,0.019495487213134766
Dim payload: 512,10M,0.019178390502929688
Dim payload: 1024,10M,0.014992713928222656
Dim payload: 8,10M,0.015587806701660156
Dim payload: 16,10M,0.019837141036987305
Dim payload: 32,10M,0.0196685791015625
