frame.number,frame.time,ip.src,ip.dst,ip.proto,ip.len,frame.len
"1644","Jul  4, 2024 10:45:01.410062952 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1645","Jul  4, 2024 10:45:01.414859452 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1646","Jul  4, 2024 10:45:01.414859452 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1647","Jul  4, 2024 10:45:01.420910152 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1648","Jul  4, 2024 10:45:01.420910252 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1649","Jul  4, 2024 10:45:01.420910352 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1650","Jul  4, 2024 10:45:01.420910352 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1651","Jul  4, 2024 10:45:01.420910352 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1652","Jul  4, 2024 10:45:01.420921652 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1653","Jul  4, 2024 10:45:01.426902453 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1654","Jul  4, 2024 10:45:01.426902653 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1655","Jul  4, 2024 10:45:01.426902653 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1656","Jul  4, 2024 10:45:01.432924753 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1657","Jul  4, 2024 10:45:01.432924853 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1658","Jul  4, 2024 10:45:01.432924953 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1659","Jul  4, 2024 10:45:01.438914953 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1660","Jul  4, 2024 10:45:01.438915053 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1661","Jul  4, 2024 10:45:01.438915153 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1662","Jul  4, 2024 10:45:01.444909353 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1663","Jul  4, 2024 10:45:01.444909453 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1664","Jul  4, 2024 10:45:01.444909553 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1665","Jul  4, 2024 10:45:01.444909553 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1666","Jul  4, 2024 10:45:01.450906853 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1667","Jul  4, 2024 10:45:01.450906953 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1668","Jul  4, 2024 10:45:01.450906953 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1669","Jul  4, 2024 10:45:01.450906953 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1670","Jul  4, 2024 10:45:01.450906953 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1671","Jul  4, 2024 10:45:01.450919253 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1672","Jul  4, 2024 10:45:01.456948753 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1673","Jul  4, 2024 10:45:01.456948853 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1674","Jul  4, 2024 10:45:01.456948853 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1675","Jul  4, 2024 10:45:01.462926953 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1676","Jul  4, 2024 10:45:01.462927053 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1677","Jul  4, 2024 10:45:01.462927053 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1678","Jul  4, 2024 10:45:01.468930453 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1679","Jul  4, 2024 10:45:01.468930553 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1680","Jul  4, 2024 10:45:01.468930553 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1681","Jul  4, 2024 10:45:01.474802853 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1682","Jul  4, 2024 10:45:01.474802953 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1683","Jul  4, 2024 10:45:01.474812653 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1684","Jul  4, 2024 10:45:01.474952653 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1685","Jul  4, 2024 10:45:01.480946354 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1686","Jul  4, 2024 10:45:01.480946454 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1687","Jul  4, 2024 10:45:01.480946454 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1688","Jul  4, 2024 10:45:01.480946454 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1689","Jul  4, 2024 10:45:01.480946554 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1690","Jul  4, 2024 10:45:01.523985254 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1691","Jul  4, 2024 10:45:01.523999254 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1692","Jul  4, 2024 10:45:01.524286854 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1693","Jul  4, 2024 10:45:01.524315154 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1694","Jul  4, 2024 10:45:01.524485854 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1695","Jul  4, 2024 10:45:01.524513454 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1696","Jul  4, 2024 10:45:01.524803655 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1697","Jul  4, 2024 10:45:01.524830055 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1698","Jul  4, 2024 10:45:01.525019255 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1699","Jul  4, 2024 10:45:01.525024155 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1700","Jul  4, 2024 10:45:01.525197455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1701","Jul  4, 2024 10:45:01.525203455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1702","Jul  4, 2024 10:45:01.525386555 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1703","Jul  4, 2024 10:45:01.525391355 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1704","Jul  4, 2024 10:45:01.525572055 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1705","Jul  4, 2024 10:45:01.525578255 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1706","Jul  4, 2024 10:45:01.525789255 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1707","Jul  4, 2024 10:45:01.525794155 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1708","Jul  4, 2024 10:45:01.525926855 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1709","Jul  4, 2024 10:45:01.525932455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1710","Jul  4, 2024 10:45:01.526180355 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1711","Jul  4, 2024 10:45:01.526203655 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1712","Jul  4, 2024 10:45:01.526481155 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1713","Jul  4, 2024 10:45:01.526486455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1714","Jul  4, 2024 10:45:01.526726055 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"1715","Jul  4, 2024 10:45:01.526730855 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1716","Jul  4, 2024 10:45:01.526732555 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1717","Jul  4, 2024 10:45:01.526955455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1718","Jul  4, 2024 10:45:01.526960255 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1719","Jul  4, 2024 10:45:01.527184155 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1720","Jul  4, 2024 10:45:01.527188855 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1721","Jul  4, 2024 10:45:01.527442055 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1722","Jul  4, 2024 10:45:01.527448455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1723","Jul  4, 2024 10:45:01.527735955 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1724","Jul  4, 2024 10:45:01.527740455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1725","Jul  4, 2024 10:45:01.527905555 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1726","Jul  4, 2024 10:45:01.527911055 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1727","Jul  4, 2024 10:45:01.528191355 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1728","Jul  4, 2024 10:45:01.528196355 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1729","Jul  4, 2024 10:45:01.528286455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1730","Jul  4, 2024 10:45:01.528315455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1731","Jul  4, 2024 10:45:01.528319855 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1732","Jul  4, 2024 10:45:01.528437855 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1733","Jul  4, 2024 10:45:01.528443655 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1734","Jul  4, 2024 10:45:01.528628455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1735","Jul  4, 2024 10:45:01.528633155 CEST","172.24.204.146","10.22.255.154","6","2252","2266"
"1736","Jul  4, 2024 10:45:01.540087455 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1737","Jul  4, 2024 10:45:01.544824255 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1738","Jul  4, 2024 10:45:01.544824355 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1739","Jul  4, 2024 10:45:01.550936455 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1740","Jul  4, 2024 10:45:01.550936555 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1741","Jul  4, 2024 10:45:01.550936555 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1742","Jul  4, 2024 10:45:01.550936555 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1743","Jul  4, 2024 10:45:01.550945655 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1744","Jul  4, 2024 10:45:01.551080455 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1745","Jul  4, 2024 10:45:01.556895255 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1746","Jul  4, 2024 10:45:01.556895355 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1747","Jul  4, 2024 10:45:01.556895355 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1748","Jul  4, 2024 10:45:01.562899655 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1749","Jul  4, 2024 10:45:01.562899755 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1750","Jul  4, 2024 10:45:01.562899755 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1751","Jul  4, 2024 10:45:01.568951855 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1752","Jul  4, 2024 10:45:01.568951955 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1753","Jul  4, 2024 10:45:01.568951955 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1754","Jul  4, 2024 10:45:01.568951955 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1755","Jul  4, 2024 10:45:01.574846356 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1756","Jul  4, 2024 10:45:01.574846456 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1757","Jul  4, 2024 10:45:01.574846456 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1758","Jul  4, 2024 10:45:01.580935556 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1759","Jul  4, 2024 10:45:01.580935656 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1760","Jul  4, 2024 10:45:01.580935656 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1761","Jul  4, 2024 10:45:01.580935756 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1762","Jul  4, 2024 10:45:01.580935756 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1763","Jul  4, 2024 10:45:01.580935756 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1764","Jul  4, 2024 10:45:01.586930956 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1765","Jul  4, 2024 10:45:01.586931056 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1766","Jul  4, 2024 10:45:01.586931056 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1767","Jul  4, 2024 10:45:01.592871556 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1768","Jul  4, 2024 10:45:01.592871656 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1769","Jul  4, 2024 10:45:01.592871656 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1770","Jul  4, 2024 10:45:01.598823556 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1771","Jul  4, 2024 10:45:01.598823656 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1772","Jul  4, 2024 10:45:01.598823656 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1773","Jul  4, 2024 10:45:01.604940956 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1774","Jul  4, 2024 10:45:01.604941056 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1775","Jul  4, 2024 10:45:01.604941056 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1776","Jul  4, 2024 10:45:01.604941056 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1777","Jul  4, 2024 10:45:01.610952356 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1778","Jul  4, 2024 10:45:01.610952456 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1779","Jul  4, 2024 10:45:01.610952456 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1780","Jul  4, 2024 10:45:01.610952456 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1781","Jul  4, 2024 10:45:01.610952456 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1782","Jul  4, 2024 10:45:01.654881357 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1783","Jul  4, 2024 10:45:01.654888457 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1784","Jul  4, 2024 10:45:01.656002957 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1785","Jul  4, 2024 10:45:01.656009157 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1786","Jul  4, 2024 10:45:01.656236057 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1787","Jul  4, 2024 10:45:01.656241857 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1788","Jul  4, 2024 10:45:01.656450457 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1789","Jul  4, 2024 10:45:01.656456857 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1790","Jul  4, 2024 10:45:01.656539657 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1791","Jul  4, 2024 10:45:01.656544157 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1792","Jul  4, 2024 10:45:01.656905657 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1793","Jul  4, 2024 10:45:01.656930957 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1794","Jul  4, 2024 10:45:01.657138357 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1795","Jul  4, 2024 10:45:01.657143557 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1796","Jul  4, 2024 10:45:01.657211657 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1797","Jul  4, 2024 10:45:01.657216957 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1798","Jul  4, 2024 10:45:01.657423257 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1799","Jul  4, 2024 10:45:01.657429757 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1800","Jul  4, 2024 10:45:01.657590057 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1801","Jul  4, 2024 10:45:01.657616857 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1802","Jul  4, 2024 10:45:01.657850357 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1803","Jul  4, 2024 10:45:01.657859057 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1804","Jul  4, 2024 10:45:01.657994657 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1805","Jul  4, 2024 10:45:01.658001457 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1806","Jul  4, 2024 10:45:01.658191757 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"1807","Jul  4, 2024 10:45:01.658196957 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1808","Jul  4, 2024 10:45:01.658198857 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1809","Jul  4, 2024 10:45:01.658557257 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1810","Jul  4, 2024 10:45:01.658561957 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1811","Jul  4, 2024 10:45:01.658803157 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1812","Jul  4, 2024 10:45:01.658809257 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1813","Jul  4, 2024 10:45:01.659045257 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1814","Jul  4, 2024 10:45:01.659050857 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1815","Jul  4, 2024 10:45:01.659287657 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1816","Jul  4, 2024 10:45:01.659315657 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1817","Jul  4, 2024 10:45:01.659510757 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1818","Jul  4, 2024 10:45:01.659516857 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1819","Jul  4, 2024 10:45:01.659736157 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1820","Jul  4, 2024 10:45:01.659740657 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1821","Jul  4, 2024 10:45:01.659926057 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1822","Jul  4, 2024 10:45:01.659931657 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1823","Jul  4, 2024 10:45:01.660050557 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1824","Jul  4, 2024 10:45:01.660055957 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1825","Jul  4, 2024 10:45:01.660261357 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1826","Jul  4, 2024 10:45:01.660267157 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1827","Jul  4, 2024 10:45:01.660364757 CEST","172.24.204.146","10.22.255.154","6","2252","2266"
"1828","Jul  4, 2024 10:45:01.670065257 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1829","Jul  4, 2024 10:45:01.674928158 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1830","Jul  4, 2024 10:45:01.674928258 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1831","Jul  4, 2024 10:45:01.680886358 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1832","Jul  4, 2024 10:45:01.680886458 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1833","Jul  4, 2024 10:45:01.680886458 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1834","Jul  4, 2024 10:45:01.680886458 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1835","Jul  4, 2024 10:45:01.680886558 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1836","Jul  4, 2024 10:45:01.680897858 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1837","Jul  4, 2024 10:45:01.686932458 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1838","Jul  4, 2024 10:45:01.686932558 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1839","Jul  4, 2024 10:45:01.686932558 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1840","Jul  4, 2024 10:45:01.692959358 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1841","Jul  4, 2024 10:45:01.692959358 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1842","Jul  4, 2024 10:45:01.692959458 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1843","Jul  4, 2024 10:45:01.698805758 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1844","Jul  4, 2024 10:45:01.698805958 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1845","Jul  4, 2024 10:45:01.698805958 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1846","Jul  4, 2024 10:45:01.704901058 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1847","Jul  4, 2024 10:45:01.704901158 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1848","Jul  4, 2024 10:45:01.704901158 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1849","Jul  4, 2024 10:45:01.704901158 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1850","Jul  4, 2024 10:45:01.710943758 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1851","Jul  4, 2024 10:45:01.710943858 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1852","Jul  4, 2024 10:45:01.710943858 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1853","Jul  4, 2024 10:45:01.710943858 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1854","Jul  4, 2024 10:45:01.710943958 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1855","Jul  4, 2024 10:45:01.710943958 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1856","Jul  4, 2024 10:45:01.716900958 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1857","Jul  4, 2024 10:45:01.716900958 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1858","Jul  4, 2024 10:45:01.716901058 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1859","Jul  4, 2024 10:45:01.722862058 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1860","Jul  4, 2024 10:45:01.722862158 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1861","Jul  4, 2024 10:45:01.722862258 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1862","Jul  4, 2024 10:45:01.728910859 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1863","Jul  4, 2024 10:45:01.728910959 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1864","Jul  4, 2024 10:45:01.728910959 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1865","Jul  4, 2024 10:45:01.734817959 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1866","Jul  4, 2024 10:45:01.734818059 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1867","Jul  4, 2024 10:45:01.734818059 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1868","Jul  4, 2024 10:45:01.734818159 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1869","Jul  4, 2024 10:45:01.740872859 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1870","Jul  4, 2024 10:45:01.740872959 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1871","Jul  4, 2024 10:45:01.740872959 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1872","Jul  4, 2024 10:45:01.740872959 CEST","10.22.255.154","172.24.204.146","6","52","66"
"1873","Jul  4, 2024 10:45:01.785955460 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1874","Jul  4, 2024 10:45:01.785963560 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1875","Jul  4, 2024 10:45:01.786379760 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1876","Jul  4, 2024 10:45:01.786385260 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1877","Jul  4, 2024 10:45:01.786487260 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1878","Jul  4, 2024 10:45:01.786492560 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1879","Jul  4, 2024 10:45:01.786648760 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1880","Jul  4, 2024 10:45:01.786653360 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1881","Jul  4, 2024 10:45:01.786877560 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1882","Jul  4, 2024 10:45:01.786881960 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1883","Jul  4, 2024 10:45:01.787122260 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1884","Jul  4, 2024 10:45:01.787145460 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1885","Jul  4, 2024 10:45:01.787326960 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1886","Jul  4, 2024 10:45:01.787340960 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1887","Jul  4, 2024 10:45:01.787574860 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1888","Jul  4, 2024 10:45:01.787582560 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1889","Jul  4, 2024 10:45:01.787781060 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1890","Jul  4, 2024 10:45:01.787785860 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1891","Jul  4, 2024 10:45:01.787980760 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1892","Jul  4, 2024 10:45:01.787986960 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1893","Jul  4, 2024 10:45:01.788377160 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1894","Jul  4, 2024 10:45:01.788381260 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1895","Jul  4, 2024 10:45:01.788561460 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1896","Jul  4, 2024 10:45:01.788567160 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1897","Jul  4, 2024 10:45:01.788770160 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"1898","Jul  4, 2024 10:45:01.788776960 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1899","Jul  4, 2024 10:45:01.788779060 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1900","Jul  4, 2024 10:45:01.789006760 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1901","Jul  4, 2024 10:45:01.789033760 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1902","Jul  4, 2024 10:45:01.789102260 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1903","Jul  4, 2024 10:45:01.789125660 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1904","Jul  4, 2024 10:45:01.789321760 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1905","Jul  4, 2024 10:45:01.789327460 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1906","Jul  4, 2024 10:45:01.789481660 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1907","Jul  4, 2024 10:45:01.789487460 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1908","Jul  4, 2024 10:45:01.789734160 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1909","Jul  4, 2024 10:45:01.789740860 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1910","Jul  4, 2024 10:45:01.789995260 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"1911","Jul  4, 2024 10:45:01.790000160 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
