frame.number,frame.time,ip.src,ip.dst,ip.proto,ip.len,frame.len
"8179","Jul  4, 2024 10:46:40.493806108 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8180","Jul  4, 2024 10:46:40.493806208 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8181","Jul  4, 2024 10:46:40.499726009 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8182","Jul  4, 2024 10:46:40.499726109 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8183","Jul  4, 2024 10:46:40.499726109 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8184","Jul  4, 2024 10:46:40.499726209 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8185","Jul  4, 2024 10:46:40.505728109 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8186","Jul  4, 2024 10:46:40.505728209 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8187","Jul  4, 2024 10:46:40.505728309 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8188","Jul  4, 2024 10:46:40.505728309 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8189","Jul  4, 2024 10:46:40.505728309 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8190","Jul  4, 2024 10:46:40.511730310 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8191","Jul  4, 2024 10:46:40.511730510 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8192","Jul  4, 2024 10:46:40.511730510 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8193","Jul  4, 2024 10:46:40.517762011 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8194","Jul  4, 2024 10:46:40.517762111 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8195","Jul  4, 2024 10:46:40.517762211 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8196","Jul  4, 2024 10:46:40.523752412 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8197","Jul  4, 2024 10:46:40.523752512 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8198","Jul  4, 2024 10:46:40.523752512 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8199","Jul  4, 2024 10:46:40.523752512 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8200","Jul  4, 2024 10:46:40.529795712 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8201","Jul  4, 2024 10:46:40.529795812 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8202","Jul  4, 2024 10:46:40.529795912 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8203","Jul  4, 2024 10:46:40.529795912 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8204","Jul  4, 2024 10:46:40.535855013 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8205","Jul  4, 2024 10:46:40.535855113 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8206","Jul  4, 2024 10:46:40.535855113 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8207","Jul  4, 2024 10:46:40.535855213 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8208","Jul  4, 2024 10:46:40.554633915 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8209","Jul  4, 2024 10:46:40.554639315 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8210","Jul  4, 2024 10:46:40.555480015 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8211","Jul  4, 2024 10:46:40.555485815 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8212","Jul  4, 2024 10:46:40.555559615 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8213","Jul  4, 2024 10:46:40.555564515 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8214","Jul  4, 2024 10:46:40.555727116 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8215","Jul  4, 2024 10:46:40.555733616 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8216","Jul  4, 2024 10:46:40.555809816 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8217","Jul  4, 2024 10:46:40.555813516 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8218","Jul  4, 2024 10:46:40.556030816 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8219","Jul  4, 2024 10:46:40.556035716 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8220","Jul  4, 2024 10:46:40.556130616 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8221","Jul  4, 2024 10:46:40.556152616 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8222","Jul  4, 2024 10:46:40.556264916 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8223","Jul  4, 2024 10:46:40.556270116 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8224","Jul  4, 2024 10:46:40.556643816 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8225","Jul  4, 2024 10:46:40.556651216 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8226","Jul  4, 2024 10:46:40.556834816 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8227","Jul  4, 2024 10:46:40.556839116 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8228","Jul  4, 2024 10:46:40.557161316 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8229","Jul  4, 2024 10:46:40.557167916 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8230","Jul  4, 2024 10:46:40.557375116 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8231","Jul  4, 2024 10:46:40.557379216 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8232","Jul  4, 2024 10:46:40.557546416 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"8233","Jul  4, 2024 10:46:40.557570116 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8234","Jul  4, 2024 10:46:40.557572216 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8235","Jul  4, 2024 10:46:40.557774316 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8236","Jul  4, 2024 10:46:40.557778916 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8237","Jul  4, 2024 10:46:40.557870516 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8238","Jul  4, 2024 10:46:40.557874516 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8239","Jul  4, 2024 10:46:40.558023316 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8240","Jul  4, 2024 10:46:40.558027916 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8241","Jul  4, 2024 10:46:40.558133216 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8242","Jul  4, 2024 10:46:40.558159816 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8243","Jul  4, 2024 10:46:40.558363416 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8244","Jul  4, 2024 10:46:40.558386316 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8245","Jul  4, 2024 10:46:40.558673616 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8246","Jul  4, 2024 10:46:40.558678916 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8247","Jul  4, 2024 10:46:40.558990816 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8248","Jul  4, 2024 10:46:40.558995916 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8249","Jul  4, 2024 10:46:40.559101516 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8250","Jul  4, 2024 10:46:40.559106216 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8251","Jul  4, 2024 10:46:40.559253816 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8252","Jul  4, 2024 10:46:40.559259916 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8253","Jul  4, 2024 10:46:40.559507616 CEST","172.24.204.146","10.22.255.154","6","2252","2266"
"8254","Jul  4, 2024 10:46:40.569032217 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8255","Jul  4, 2024 10:46:40.573811618 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8256","Jul  4, 2024 10:46:40.573811718 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8257","Jul  4, 2024 10:46:40.579852418 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8258","Jul  4, 2024 10:46:40.579852518 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8259","Jul  4, 2024 10:46:40.579852618 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8260","Jul  4, 2024 10:46:40.579852618 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8261","Jul  4, 2024 10:46:40.585790219 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8262","Jul  4, 2024 10:46:40.585790319 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8263","Jul  4, 2024 10:46:40.585790319 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8264","Jul  4, 2024 10:46:40.585790319 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8265","Jul  4, 2024 10:46:40.585790319 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8266","Jul  4, 2024 10:46:40.591925420 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8267","Jul  4, 2024 10:46:40.591925520 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8268","Jul  4, 2024 10:46:40.591925520 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8269","Jul  4, 2024 10:46:40.597743721 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8270","Jul  4, 2024 10:46:40.597743821 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8271","Jul  4, 2024 10:46:40.597743921 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8272","Jul  4, 2024 10:46:40.603727321 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8273","Jul  4, 2024 10:46:40.603727421 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8274","Jul  4, 2024 10:46:40.603727421 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8275","Jul  4, 2024 10:46:40.609740822 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8276","Jul  4, 2024 10:46:40.609740922 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8277","Jul  4, 2024 10:46:40.609740922 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8278","Jul  4, 2024 10:46:40.609741022 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8279","Jul  4, 2024 10:46:40.609741022 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8280","Jul  4, 2024 10:46:40.615828823 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8281","Jul  4, 2024 10:46:40.615828923 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8282","Jul  4, 2024 10:46:40.615828923 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8283","Jul  4, 2024 10:46:40.615829023 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8284","Jul  4, 2024 10:46:40.621866323 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8285","Jul  4, 2024 10:46:40.621866423 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8286","Jul  4, 2024 10:46:40.621866423 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8287","Jul  4, 2024 10:46:40.627913624 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8288","Jul  4, 2024 10:46:40.627913724 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8289","Jul  4, 2024 10:46:40.627913724 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8290","Jul  4, 2024 10:46:40.633749025 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8291","Jul  4, 2024 10:46:40.633749125 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8292","Jul  4, 2024 10:46:40.633749125 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8293","Jul  4, 2024 10:46:40.639877526 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8294","Jul  4, 2024 10:46:40.639877526 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8295","Jul  4, 2024 10:46:40.639877626 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8296","Jul  4, 2024 10:46:40.639877626 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8297","Jul  4, 2024 10:46:40.639877626 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8298","Jul  4, 2024 10:46:40.659632628 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8299","Jul  4, 2024 10:46:40.659638228 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8300","Jul  4, 2024 10:46:40.660496128 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8301","Jul  4, 2024 10:46:40.660501928 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8302","Jul  4, 2024 10:46:40.660684928 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8303","Jul  4, 2024 10:46:40.660690028 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8304","Jul  4, 2024 10:46:40.660944728 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8305","Jul  4, 2024 10:46:40.660948828 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8306","Jul  4, 2024 10:46:40.661060928 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8307","Jul  4, 2024 10:46:40.661066528 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8308","Jul  4, 2024 10:46:40.661224928 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8309","Jul  4, 2024 10:46:40.661251328 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8310","Jul  4, 2024 10:46:40.661428328 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8311","Jul  4, 2024 10:46:40.661435028 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8312","Jul  4, 2024 10:46:40.661658128 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8313","Jul  4, 2024 10:46:40.661664228 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8314","Jul  4, 2024 10:46:40.661869228 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8315","Jul  4, 2024 10:46:40.661874228 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8316","Jul  4, 2024 10:46:40.662020328 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8317","Jul  4, 2024 10:46:40.662023728 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8318","Jul  4, 2024 10:46:40.662150028 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8319","Jul  4, 2024 10:46:40.662153628 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8320","Jul  4, 2024 10:46:40.662264128 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8321","Jul  4, 2024 10:46:40.662268728 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8322","Jul  4, 2024 10:46:40.662378528 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"8323","Jul  4, 2024 10:46:40.662383028 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8324","Jul  4, 2024 10:46:40.662385128 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8325","Jul  4, 2024 10:46:40.662521828 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8326","Jul  4, 2024 10:46:40.662526328 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8327","Jul  4, 2024 10:46:40.662624128 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8328","Jul  4, 2024 10:46:40.662626628 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8329","Jul  4, 2024 10:46:40.662839928 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8330","Jul  4, 2024 10:46:40.662846528 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8331","Jul  4, 2024 10:46:40.663115028 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8332","Jul  4, 2024 10:46:40.663121228 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8333","Jul  4, 2024 10:46:40.663328228 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8334","Jul  4, 2024 10:46:40.663359029 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8335","Jul  4, 2024 10:46:40.663524629 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8336","Jul  4, 2024 10:46:40.663529929 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8337","Jul  4, 2024 10:46:40.663731029 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8338","Jul  4, 2024 10:46:40.663736529 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8339","Jul  4, 2024 10:46:40.663945029 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8340","Jul  4, 2024 10:46:40.663950629 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8341","Jul  4, 2024 10:46:40.664055529 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8342","Jul  4, 2024 10:46:40.664063729 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8343","Jul  4, 2024 10:46:40.664137029 CEST","172.24.204.146","10.22.255.154","6","2252","2266"
"8344","Jul  4, 2024 10:46:40.673973830 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8345","Jul  4, 2024 10:46:40.679981731 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8346","Jul  4, 2024 10:46:40.679981931 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8347","Jul  4, 2024 10:46:40.679981931 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8348","Jul  4, 2024 10:46:40.685815631 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8349","Jul  4, 2024 10:46:40.685815731 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8350","Jul  4, 2024 10:46:40.685815731 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8351","Jul  4, 2024 10:46:40.685815731 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8352","Jul  4, 2024 10:46:40.685815831 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8353","Jul  4, 2024 10:46:40.691780332 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8354","Jul  4, 2024 10:46:40.691780432 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8355","Jul  4, 2024 10:46:40.691780432 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8356","Jul  4, 2024 10:46:40.697762133 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8357","Jul  4, 2024 10:46:40.697762233 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8358","Jul  4, 2024 10:46:40.697762333 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8359","Jul  4, 2024 10:46:40.703823333 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8360","Jul  4, 2024 10:46:40.703823433 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8361","Jul  4, 2024 10:46:40.703823433 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8362","Jul  4, 2024 10:46:40.703823433 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8363","Jul  4, 2024 10:46:40.709812334 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8364","Jul  4, 2024 10:46:40.709812434 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8365","Jul  4, 2024 10:46:40.709812434 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8366","Jul  4, 2024 10:46:40.709812434 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8367","Jul  4, 2024 10:46:40.715868135 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8368","Jul  4, 2024 10:46:40.715868135 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8369","Jul  4, 2024 10:46:40.715868235 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8370","Jul  4, 2024 10:46:40.715868235 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8371","Jul  4, 2024 10:46:40.715868235 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8372","Jul  4, 2024 10:46:40.721870936 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8373","Jul  4, 2024 10:46:40.721870936 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8374","Jul  4, 2024 10:46:40.721871036 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8375","Jul  4, 2024 10:46:40.727802636 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8376","Jul  4, 2024 10:46:40.727802636 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8377","Jul  4, 2024 10:46:40.727802736 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8378","Jul  4, 2024 10:46:40.733784437 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8379","Jul  4, 2024 10:46:40.733784537 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8380","Jul  4, 2024 10:46:40.733784537 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8381","Jul  4, 2024 10:46:40.739742638 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8382","Jul  4, 2024 10:46:40.739742738 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8383","Jul  4, 2024 10:46:40.739742738 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8384","Jul  4, 2024 10:46:40.739742738 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8385","Jul  4, 2024 10:46:40.739742838 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8386","Jul  4, 2024 10:46:40.745853938 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8387","Jul  4, 2024 10:46:40.745854038 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8388","Jul  4, 2024 10:46:40.745854038 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8389","Jul  4, 2024 10:46:40.764642441 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8390","Jul  4, 2024 10:46:40.764648041 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8391","Jul  4, 2024 10:46:40.765508641 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8392","Jul  4, 2024 10:46:40.765535741 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8393","Jul  4, 2024 10:46:40.765657741 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8394","Jul  4, 2024 10:46:40.765683641 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8395","Jul  4, 2024 10:46:40.765853041 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8396","Jul  4, 2024 10:46:40.765856341 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8397","Jul  4, 2024 10:46:40.766040641 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8398","Jul  4, 2024 10:46:40.766046341 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8399","Jul  4, 2024 10:46:40.766234041 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8400","Jul  4, 2024 10:46:40.766240541 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8401","Jul  4, 2024 10:46:40.766435041 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8402","Jul  4, 2024 10:46:40.766440841 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8403","Jul  4, 2024 10:46:40.766648441 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8404","Jul  4, 2024 10:46:40.766653841 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8405","Jul  4, 2024 10:46:40.766839041 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8406","Jul  4, 2024 10:46:40.766845341 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8407","Jul  4, 2024 10:46:40.767021141 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8408","Jul  4, 2024 10:46:40.767026741 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8409","Jul  4, 2024 10:46:40.767195741 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8410","Jul  4, 2024 10:46:40.767201541 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8411","Jul  4, 2024 10:46:40.767281441 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8412","Jul  4, 2024 10:46:40.767286741 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8413","Jul  4, 2024 10:46:40.767368141 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"8414","Jul  4, 2024 10:46:40.767373041 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8415","Jul  4, 2024 10:46:40.767374741 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8416","Jul  4, 2024 10:46:40.767538041 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8417","Jul  4, 2024 10:46:40.767545741 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8418","Jul  4, 2024 10:46:40.767796941 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8419","Jul  4, 2024 10:46:40.767804741 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8420","Jul  4, 2024 10:46:40.767887141 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8421","Jul  4, 2024 10:46:40.767909341 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8422","Jul  4, 2024 10:46:40.768018941 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8423","Jul  4, 2024 10:46:40.768024141 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8424","Jul  4, 2024 10:46:40.768167541 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8425","Jul  4, 2024 10:46:40.768197441 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8426","Jul  4, 2024 10:46:40.768415741 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8427","Jul  4, 2024 10:46:40.768423241 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8428","Jul  4, 2024 10:46:40.768601941 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8429","Jul  4, 2024 10:46:40.768606941 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8430","Jul  4, 2024 10:46:40.768720941 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8431","Jul  4, 2024 10:46:40.768725241 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8432","Jul  4, 2024 10:46:40.768857841 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8433","Jul  4, 2024 10:46:40.768865441 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"8434","Jul  4, 2024 10:46:40.769053341 CEST","172.24.204.146","10.22.255.154","6","2252","2266"
"8435","Jul  4, 2024 10:46:40.779087942 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8436","Jul  4, 2024 10:46:40.783773443 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8437","Jul  4, 2024 10:46:40.783773543 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8438","Jul  4, 2024 10:46:40.789827544 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8439","Jul  4, 2024 10:46:40.789827644 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8440","Jul  4, 2024 10:46:40.789827644 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8441","Jul  4, 2024 10:46:40.789827644 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8442","Jul  4, 2024 10:46:40.795827944 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8443","Jul  4, 2024 10:46:40.795828044 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8444","Jul  4, 2024 10:46:40.795828044 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8445","Jul  4, 2024 10:46:40.795828144 CEST","10.22.255.154","172.24.204.146","6","52","66"
"8446","Jul  4, 2024 10:46:40.795828144 CEST","10.22.255.154","172.24.204.146","6","52","66"
