frame.number,frame.time,ip.src,ip.dst,ip.proto,ip.len,frame.len
"7299","Jul  4, 2024 10:51:05.901689176 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7300","Jul  4, 2024 10:51:05.901953176 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7301","Jul  4, 2024 10:51:05.901960076 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7302","Jul  4, 2024 10:51:05.902128476 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7303","Jul  4, 2024 10:51:05.902132976 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7304","Jul  4, 2024 10:51:05.902322075 CEST","172.24.204.146","10.22.255.154","6","2252","2266"
"7305","Jul  4, 2024 10:51:05.915943736 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7306","Jul  4, 2024 10:51:05.920681865 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7307","Jul  4, 2024 10:51:05.920681965 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7308","Jul  4, 2024 10:51:05.926481100 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7309","Jul  4, 2024 10:51:05.926481200 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7310","Jul  4, 2024 10:51:05.926481200 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7311","Jul  4, 2024 10:51:05.926481300 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7312","Jul  4, 2024 10:51:05.932654237 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7313","Jul  4, 2024 10:51:05.932654237 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7314","Jul  4, 2024 10:51:05.932654237 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7315","Jul  4, 2024 10:51:05.932654337 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7316","Jul  4, 2024 10:51:05.932654337 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7317","Jul  4, 2024 10:51:05.938541473 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7318","Jul  4, 2024 10:51:05.938541573 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7319","Jul  4, 2024 10:51:05.938541573 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7320","Jul  4, 2024 10:51:05.944563409 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7321","Jul  4, 2024 10:51:05.944563509 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7322","Jul  4, 2024 10:51:05.944563509 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7323","Jul  4, 2024 10:51:05.950558445 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7324","Jul  4, 2024 10:51:05.950558545 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7325","Jul  4, 2024 10:51:05.950558545 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7326","Jul  4, 2024 10:51:05.950558545 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7327","Jul  4, 2024 10:51:05.956503181 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7328","Jul  4, 2024 10:51:05.956503181 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7329","Jul  4, 2024 10:51:05.956503281 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7330","Jul  4, 2024 10:51:05.956503281 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7331","Jul  4, 2024 10:51:05.962694419 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7332","Jul  4, 2024 10:51:05.962694419 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7333","Jul  4, 2024 10:51:05.962694519 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7334","Jul  4, 2024 10:51:05.962694519 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7335","Jul  4, 2024 10:51:05.962694519 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7336","Jul  4, 2024 10:51:05.968513454 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7337","Jul  4, 2024 10:51:05.968513554 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7338","Jul  4, 2024 10:51:05.968513654 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7339","Jul  4, 2024 10:51:05.974430990 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7340","Jul  4, 2024 10:51:05.974430990 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7341","Jul  4, 2024 10:51:05.974431090 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7342","Jul  4, 2024 10:51:05.980929829 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7343","Jul  4, 2024 10:51:05.980930329 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7344","Jul  4, 2024 10:51:05.980930329 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7345","Jul  4, 2024 10:51:05.986498063 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7346","Jul  4, 2024 10:51:05.986498163 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7347","Jul  4, 2024 10:51:05.986498163 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7348","Jul  4, 2024 10:51:05.986498163 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7349","Jul  4, 2024 10:51:05.986498163 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7350","Jul  4, 2024 10:51:06.003344065 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7351","Jul  4, 2024 10:51:06.003352065 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7352","Jul  4, 2024 10:51:06.004368971 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7353","Jul  4, 2024 10:51:06.004374971 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7354","Jul  4, 2024 10:51:06.004512672 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7355","Jul  4, 2024 10:51:06.004516072 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7356","Jul  4, 2024 10:51:06.004757673 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7357","Jul  4, 2024 10:51:06.004762073 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7358","Jul  4, 2024 10:51:06.004891974 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7359","Jul  4, 2024 10:51:06.004896674 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7360","Jul  4, 2024 10:51:06.005089075 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7361","Jul  4, 2024 10:51:06.005093575 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7362","Jul  4, 2024 10:51:06.005252476 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7363","Jul  4, 2024 10:51:06.005256876 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7364","Jul  4, 2024 10:51:06.005465477 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7365","Jul  4, 2024 10:51:06.005469977 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7366","Jul  4, 2024 10:51:06.005670379 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7367","Jul  4, 2024 10:51:06.005674679 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7368","Jul  4, 2024 10:51:06.005854880 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7369","Jul  4, 2024 10:51:06.005859380 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7370","Jul  4, 2024 10:51:06.006040781 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7371","Jul  4, 2024 10:51:06.006045281 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7372","Jul  4, 2024 10:51:06.006220582 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7373","Jul  4, 2024 10:51:06.006225082 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7374","Jul  4, 2024 10:51:06.006294882 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"7375","Jul  4, 2024 10:51:06.006300982 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7376","Jul  4, 2024 10:51:06.006320183 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7377","Jul  4, 2024 10:51:06.006606584 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7378","Jul  4, 2024 10:51:06.006610584 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7379","Jul  4, 2024 10:51:06.006806386 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7380","Jul  4, 2024 10:51:06.006811386 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7381","Jul  4, 2024 10:51:06.007090787 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7382","Jul  4, 2024 10:51:06.007095287 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7383","Jul  4, 2024 10:51:06.007263788 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7384","Jul  4, 2024 10:51:06.007287288 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7385","Jul  4, 2024 10:51:06.007354989 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7386","Jul  4, 2024 10:51:06.007359989 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7387","Jul  4, 2024 10:51:06.007550890 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7388","Jul  4, 2024 10:51:06.007555290 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7389","Jul  4, 2024 10:51:06.007794791 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7390","Jul  4, 2024 10:51:06.007799992 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7391","Jul  4, 2024 10:51:06.008036893 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7392","Jul  4, 2024 10:51:06.008041993 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7393","Jul  4, 2024 10:51:06.008172194 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7394","Jul  4, 2024 10:51:06.008176394 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7395","Jul  4, 2024 10:51:06.008335295 CEST","172.24.204.146","10.22.255.154","6","2252","2266"
"7396","Jul  4, 2024 10:51:06.021067072 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7397","Jul  4, 2024 10:51:06.026507705 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7398","Jul  4, 2024 10:51:06.026507805 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7399","Jul  4, 2024 10:51:06.026507805 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7400","Jul  4, 2024 10:51:06.032561141 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7401","Jul  4, 2024 10:51:06.032561241 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7402","Jul  4, 2024 10:51:06.032561241 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7403","Jul  4, 2024 10:51:06.032561241 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7404","Jul  4, 2024 10:51:06.038557277 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7405","Jul  4, 2024 10:51:06.038557377 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7406","Jul  4, 2024 10:51:06.038557377 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7407","Jul  4, 2024 10:51:06.038557377 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7408","Jul  4, 2024 10:51:06.044565014 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7409","Jul  4, 2024 10:51:06.044565114 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7410","Jul  4, 2024 10:51:06.044565114 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7411","Jul  4, 2024 10:51:06.050442949 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7412","Jul  4, 2024 10:51:06.050443049 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7413","Jul  4, 2024 10:51:06.050443049 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7414","Jul  4, 2024 10:51:06.056473586 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7415","Jul  4, 2024 10:51:06.056473686 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7416","Jul  4, 2024 10:51:06.056473786 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7417","Jul  4, 2024 10:51:06.056473786 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7418","Jul  4, 2024 10:51:06.062471622 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7419","Jul  4, 2024 10:51:06.062471722 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7420","Jul  4, 2024 10:51:06.062471722 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7421","Jul  4, 2024 10:51:06.062471722 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7422","Jul  4, 2024 10:51:06.062471722 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7423","Jul  4, 2024 10:51:06.068451858 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7424","Jul  4, 2024 10:51:06.068451858 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7425","Jul  4, 2024 10:51:06.068451958 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7426","Jul  4, 2024 10:51:06.074449995 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7427","Jul  4, 2024 10:51:06.074450095 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7428","Jul  4, 2024 10:51:06.074450095 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7429","Jul  4, 2024 10:51:06.080671432 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7430","Jul  4, 2024 10:51:06.080671532 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7431","Jul  4, 2024 10:51:06.080671532 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7432","Jul  4, 2024 10:51:06.086738469 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7433","Jul  4, 2024 10:51:06.086738569 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7434","Jul  4, 2024 10:51:06.086738569 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7435","Jul  4, 2024 10:51:06.086738669 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7436","Jul  4, 2024 10:51:06.086738669 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7437","Jul  4, 2024 10:51:06.092448303 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7438","Jul  4, 2024 10:51:06.092448403 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7439","Jul  4, 2024 10:51:06.092448403 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7440","Jul  4, 2024 10:51:06.108351200 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7441","Jul  4, 2024 10:51:06.108357800 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7442","Jul  4, 2024 10:51:06.108934503 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7443","Jul  4, 2024 10:51:06.108940503 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7444","Jul  4, 2024 10:51:06.109138204 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7445","Jul  4, 2024 10:51:06.109143104 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7446","Jul  4, 2024 10:51:06.109361406 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7447","Jul  4, 2024 10:51:06.109366406 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7448","Jul  4, 2024 10:51:06.109655307 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7449","Jul  4, 2024 10:51:06.109661807 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7450","Jul  4, 2024 10:51:06.109995609 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7451","Jul  4, 2024 10:51:06.110000109 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7452","Jul  4, 2024 10:51:06.110101910 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7453","Jul  4, 2024 10:51:06.110106710 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7454","Jul  4, 2024 10:51:06.110435212 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7455","Jul  4, 2024 10:51:06.110440112 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7456","Jul  4, 2024 10:51:06.110726114 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7457","Jul  4, 2024 10:51:06.110730514 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7458","Jul  4, 2024 10:51:06.110948715 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7459","Jul  4, 2024 10:51:06.110954015 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7460","Jul  4, 2024 10:51:06.111180617 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7461","Jul  4, 2024 10:51:06.111186817 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7462","Jul  4, 2024 10:51:06.111326217 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7463","Jul  4, 2024 10:51:06.111351418 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7464","Jul  4, 2024 10:51:06.111560819 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"7465","Jul  4, 2024 10:51:06.111588919 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7466","Jul  4, 2024 10:51:06.111591019 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7467","Jul  4, 2024 10:51:06.111691520 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7468","Jul  4, 2024 10:51:06.111697620 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7469","Jul  4, 2024 10:51:06.111993722 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7470","Jul  4, 2024 10:51:06.111999822 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7471","Jul  4, 2024 10:51:06.112164123 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7472","Jul  4, 2024 10:51:06.112168423 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7473","Jul  4, 2024 10:51:06.112538025 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7474","Jul  4, 2024 10:51:06.112542725 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7475","Jul  4, 2024 10:51:06.112707426 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7476","Jul  4, 2024 10:51:06.112712826 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7477","Jul  4, 2024 10:51:06.112862227 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7478","Jul  4, 2024 10:51:06.112866627 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7479","Jul  4, 2024 10:51:06.113118328 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7480","Jul  4, 2024 10:51:06.113123728 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7481","Jul  4, 2024 10:51:06.113357930 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7482","Jul  4, 2024 10:51:06.113363730 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7483","Jul  4, 2024 10:51:06.113586431 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7484","Jul  4, 2024 10:51:06.113591331 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7485","Jul  4, 2024 10:51:06.113826233 CEST","172.24.204.146","10.22.255.154","6","2252","2266"
"7486","Jul  4, 2024 10:51:06.126011606 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7487","Jul  4, 2024 10:51:06.130503733 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7488","Jul  4, 2024 10:51:06.130503833 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7489","Jul  4, 2024 10:51:06.136634571 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7490","Jul  4, 2024 10:51:06.136634571 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7491","Jul  4, 2024 10:51:06.136634671 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7492","Jul  4, 2024 10:51:06.136634671 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7493","Jul  4, 2024 10:51:06.136634671 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7494","Jul  4, 2024 10:51:06.142453606 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7495","Jul  4, 2024 10:51:06.142453706 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7496","Jul  4, 2024 10:51:06.142453806 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7497","Jul  4, 2024 10:51:06.142453806 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7498","Jul  4, 2024 10:51:06.148470442 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7499","Jul  4, 2024 10:51:06.148470542 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7500","Jul  4, 2024 10:51:06.148470542 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7501","Jul  4, 2024 10:51:06.154472678 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7502","Jul  4, 2024 10:51:06.154472778 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7503","Jul  4, 2024 10:51:06.154472778 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7504","Jul  4, 2024 10:51:06.160442914 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7505","Jul  4, 2024 10:51:06.160443014 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7506","Jul  4, 2024 10:51:06.160452115 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7507","Jul  4, 2024 10:51:06.160484715 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7508","Jul  4, 2024 10:51:06.166558251 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7509","Jul  4, 2024 10:51:06.166558351 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7510","Jul  4, 2024 10:51:06.166558351 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7511","Jul  4, 2024 10:51:06.166558451 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7512","Jul  4, 2024 10:51:06.166558451 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7513","Jul  4, 2024 10:51:06.172473687 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7514","Jul  4, 2024 10:51:06.172473787 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7515","Jul  4, 2024 10:51:06.172473787 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7516","Jul  4, 2024 10:51:06.172473787 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7517","Jul  4, 2024 10:51:06.178467023 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7518","Jul  4, 2024 10:51:06.178467123 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7519","Jul  4, 2024 10:51:06.178467123 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7520","Jul  4, 2024 10:51:06.184469160 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7521","Jul  4, 2024 10:51:06.184469260 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7522","Jul  4, 2024 10:51:06.184469360 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7523","Jul  4, 2024 10:51:06.190430196 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7524","Jul  4, 2024 10:51:06.190430196 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7525","Jul  4, 2024 10:51:06.190430296 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7526","Jul  4, 2024 10:51:06.190430296 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7527","Jul  4, 2024 10:51:06.196519333 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7528","Jul  4, 2024 10:51:06.196519433 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7529","Jul  4, 2024 10:51:06.196519533 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7530","Jul  4, 2024 10:51:06.196519533 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7531","Jul  4, 2024 10:51:06.196531633 CEST","10.22.255.154","172.24.204.146","6","52","66"
"7532","Jul  4, 2024 10:51:06.213337134 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7533","Jul  4, 2024 10:51:06.213344134 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7534","Jul  4, 2024 10:51:06.214036839 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7535","Jul  4, 2024 10:51:06.214041739 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7536","Jul  4, 2024 10:51:06.214224440 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7537","Jul  4, 2024 10:51:06.214229740 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7538","Jul  4, 2024 10:51:06.214393141 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7539","Jul  4, 2024 10:51:06.214398341 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7540","Jul  4, 2024 10:51:06.214624942 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7541","Jul  4, 2024 10:51:06.214629242 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7542","Jul  4, 2024 10:51:06.214763443 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7543","Jul  4, 2024 10:51:06.214767943 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7544","Jul  4, 2024 10:51:06.214913244 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7545","Jul  4, 2024 10:51:06.214919444 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7546","Jul  4, 2024 10:51:06.215048945 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7547","Jul  4, 2024 10:51:06.215054345 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7548","Jul  4, 2024 10:51:06.215174845 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7549","Jul  4, 2024 10:51:06.215178645 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7550","Jul  4, 2024 10:51:06.215299446 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7551","Jul  4, 2024 10:51:06.215303346 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7552","Jul  4, 2024 10:51:06.215508447 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7553","Jul  4, 2024 10:51:06.215513047 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7554","Jul  4, 2024 10:51:06.215653448 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7555","Jul  4, 2024 10:51:06.215658148 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7556","Jul  4, 2024 10:51:06.215795449 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"7557","Jul  4, 2024 10:51:06.215800049 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7558","Jul  4, 2024 10:51:06.215801649 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7559","Jul  4, 2024 10:51:06.215964950 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7560","Jul  4, 2024 10:51:06.215969050 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7561","Jul  4, 2024 10:51:06.216147151 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7562","Jul  4, 2024 10:51:06.216151251 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7563","Jul  4, 2024 10:51:06.216350453 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7564","Jul  4, 2024 10:51:06.216355753 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7565","Jul  4, 2024 10:51:06.216502953 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"7566","Jul  4, 2024 10:51:06.216508153 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
